PlayerA,PlayerB,A>B,B>A
Harper,Rizzo,27,0
Harper,Rosenthal,1,0
Harper,Votto,28,0
Heyward,Kershaw,1,1
Heyward,McCutchen,0,5
Heyward,Pollock,1,2
Heyward,Posey,1,3
Heyward,Rizzo,1,4
Heyward,Rosenthal,0,0
Heyward,Votto,0,4
Kershaw,McCutchen,6,5
Kershaw,Pollock,6,0
Kershaw,Posey,7,4
Kershaw,Rizzo,5,5
Kershaw,Rosenthal,0,0
Kershaw,Votto,3,7
McCutchen,Pollock,9,2
McCutchen,Posey,17,5
McCutchen,Rizzo,10,14
McCutchen,Rosenthal,1,0
McCutchen,Votto,7,19
Pollock,Posey,2,8
Pollock,Rizzo,1,10
Pollock,Rosenthal,0,0
Pollock,Votto,0,10
Posey,Rizzo,2,20
Posey,Rosenthal,0,0
Posey,Votto,2,21
Rizzo,Rosenthal,1,0
Rizzo,Votto,10,15
Rosenthal,Votto,1,0
