PlayerA,PlayerB,A>B,B>A
Peralta,Werth,0,0
Posey,Puig,3,0
Posey,Rendon,15,12
Posey,Rizzo,13,0
Posey,Span,1,1
Posey,Stanton,0,28
Posey,Tulowitzki,0,0
Posey,Upton,5,0
Posey,Wainwright,11,2
Posey,Werth,4,0
Puig,Rendon,0,3
Puig,Rizzo,1,1
Puig,Span,0,0
Puig,Stanton,0,3
Puig,Tulowitzki,0,0
Puig,Upton,0,0
Puig,Wainwright,0,0
Puig,Werth,0,0
Rendon,Rizzo,12,2
Rendon,Span,1,0
Rendon,Stanton,0,29
Rendon,Tulowitzki,1,0
Rendon,Upton,6,0
Rendon,Wainwright,11,3
Rendon,Werth,5,0
Rizzo,Span,0,0
Rizzo,Stanton,0,14
Rizzo,Tulowitzki,0,0
Rizzo,Upton,1,0
Rizzo,Wainwright,1,5
Rizzo,Werth,2,1
Span,Stanton,0,2
Span,Tulowitzki,0,0
Span,Upton,0,0
Span,Wainwright,0,0
Span,Werth,0,0
Stanton,Tulowitzki,1,0
Stanton,Upton,6,0
Stanton,Wainwright,14,0
Stanton,Werth,5,0
Tulowitzki,Upton,0,1
Tulowitzki,Wainwright,0,1
Tulowitzki,Werth,0,0
Upton,Wainwright,1,2
Upton,Werth,0,0
Wainwright,Werth,2,0
