PlayerA,PlayerB,A>B,B>A
Hernandez,Kipnis,0,0
Hernandez,Longoria,0,1
Hernandez,Machado,0,1
Hernandez,Ortiz,0,0
Hernandez,Pedroia,0,1
Hernandez,Perez,0,0
Hernandez,Santana,0,0
Hernandez,Scherzer,0,1
Hernandez,Trout,0,1
Hernandez,Uehara,0,0
Hernandez,Victorino,0,0
Holland,Hunter,0,0
Holland,Iwakuma,0,0
Holland,Jones,0,0
Holland,Kipnis,1,0
Holland,Longoria,1,0
Holland,Machado,0,0
Holland,Ortiz,0,1
Holland,Pedroia,0,0
Holland,Perez,0,0
Holland,Santana,0,0
Holland,Scherzer,0,0
Holland,Trout,0,1
Holland,Uehara,0,0
Holland,Victorino,0,0
Hunter,Iwakuma,0,0
Hunter,Jones,0,1
Hunter,Kipnis,0,0
Hunter,Longoria,1,0
Hunter,Machado,0,0
Hunter,Ortiz,0,1
Hunter,Pedroia,0,0
Hunter,Perez,0,0
Hunter,Santana,0,0
Hunter,Scherzer,0,0
Hunter,Trout,0,1
Hunter,Uehara,0,0
Hunter,Victorino,0,0
Iwakuma,Jones,0,0
Iwakuma,Kipnis,0,0
Iwakuma,Longoria,0,0
Iwakuma,Machado,0,1
Iwakuma,Ortiz,0,0
Iwakuma,Pedroia,0,1
Iwakuma,Perez,1,0
Iwakuma,Santana,0,0
Iwakuma,Scherzer,0,1
Iwakuma,Trout,0,1
Iwakuma,Uehara,0,0
Iwakuma,Victorino,0,0
Jones,Kipnis,1,0
Jones,Longoria,2,0
Jones,Machado,0,0
Jones,Ortiz,0,1
Jones,Pedroia,0,0
Jones,Perez,0,0
Jones,Santana,0,0
Jones,Scherzer,0,0
Jones,Trout,0,2
Jones,Uehara,0,0
Jones,Victorino,0,0
Kipnis,Longoria,3,10
Kipnis,Machado,7,3
Kipnis,Ortiz,0,2
Kipnis,Pedroia,1,10
Kipnis,Perez,0,0
Kipnis,Santana,0,0
Kipnis,Scherzer,0,0
Kipnis,Trout,0,13
Kipnis,Uehara,0,0
Kipnis,Victorino,1,0
Longoria,Machado,16,5
Longoria,Ortiz,4,7
Longoria,Pedroia,11,11
Longoria,Perez,0,0
Longoria,Santana,0,1
Longoria,Scherzer,2,3
Longoria,Trout,0,28
Longoria,Uehara,1,0
Longoria,Victorino,1,0
Machado,Ortiz,3,3
Machado,Pedroia,4,16
Machado,Perez,1,0
Machado,Santana,0,0
Machado,Scherzer,2,2
Machado,Trout,0,22
Machado,Uehara,0,0
Machado,Victorino,1,0
Ortiz,Pedroia,2,4
Ortiz,Perez,0,0
Ortiz,Santana,1,0
Ortiz,Scherzer,3,0
Ortiz,Trout,1,11
Ortiz,Uehara,1,0
Ortiz,Victorino,0,0
Pedroia,Perez,1,0
Pedroia,Santana,0,0
Pedroia,Scherzer,2,2
Pedroia,Trout,1,22
Pedroia,Uehara,1,0
Pedroia,Victorino,1,0
Perez,Santana,0,0
Perez,Scherzer,0,1
Perez,Trout,0,1
Perez,Uehara,0,0
Perez,Victorino,0,0
Santana,Scherzer,1,0
Santana,Trout,0,1
Santana,Uehara,0,0
Santana,Victorino,0,0
Scherzer,Trout,0,7
Scherzer,Uehara,2,0
Scherzer,Victorino,0,0
Trout,Uehara,2,0
Trout,Victorino,1,0
Uehara,Victorino,0,0
