PlayerA,PlayerB,A>B,B>A
Fried,Happ,1,1
Fried,Machado,0,30
Fried,Myers,1,1
Fried,Ozuna,0,30
Fried,Seager,1,15
Fried,Smith,1,8
Fried,Soto,0,28
Fried,Story,1,8
Fried,Swanson,1,1
Fried,Tatis,0,30
Fried,Tepera,1,1
Fried,Turner,0,27
Fried,Williams,1,1
Fried,Yastrzemski,0,24
Goldschmidt,Happ,3,0
Goldschmidt,Machado,0,30
Goldschmidt,Myers,3,1
Goldschmidt,Ozuna,0,30
Goldschmidt,Seager,2,14
Goldschmidt,Smith,3,8
Goldschmidt,Soto,2,28
Goldschmidt,Story,2,7
Goldschmidt,Swanson,3,1
Goldschmidt,Tatis,1,29
Goldschmidt,Tepera,3,1
Goldschmidt,Turner,1,27
Goldschmidt,Williams,3,0
Goldschmidt,Yastrzemski,2,24
Happ,Machado,0,30
Happ,Myers,1,1
Happ,Ozuna,0,30
Happ,Seager,0,15
Happ,Smith,1,8
Happ,Soto,0,28
Happ,Story,0,8
Happ,Swanson,1,1
Happ,Tatis,0,30
Happ,Tepera,1,1
Happ,Turner,1,27
Happ,Williams,1,1
Happ,Yastrzemski,1,24
Machado,Myers,30,0
Machado,Ozuna,25,5
Machado,Seager,30,0
Machado,Smith,30,0
Machado,Soto,24,6
Machado,Story,30,0
Machado,Swanson,30,0
Machado,Tatis,20,10
Machado,Tepera,30,0
Machado,Turner,29,1
Machado,Williams,30,0
Machado,Yastrzemski,29,1
Myers,Ozuna,0,30
Myers,Seager,1,14
Myers,Smith,1,8
Myers,Soto,0,28
Myers,Story,1,8
Myers,Swanson,1,1
Myers,Tatis,0,30
Myers,Tepera,1,1
Myers,Turner,1,27
Myers,Williams,1,1
Myers,Yastrzemski,0,24
Ozuna,Seager,30,0
Ozuna,Smith,30,0
Ozuna,Soto,10,20
Ozuna,Story,30,0
Ozuna,Swanson,30,0
Ozuna,Tatis,7,23
Ozuna,Tepera,30,0
Ozuna,Turner,28,2
Ozuna,Williams,30,0
Ozuna,Yastrzemski,27,3
Seager,Smith,14,6
Seager,Soto,3,26
Seager,Story,13,6
Seager,Swanson,15,0
Seager,Tatis,1,29
Seager,Tepera,15,0
Seager,Turner,8,22
Seager,Williams,15,1
Seager,Yastrzemski,9,19
Smith,Soto,0,28
Smith,Story,8,8
Smith,Swanson,8,1
Smith,Tatis,0,30
Smith,Tepera,8,1
Smith,Turner,1,26
Smith,Williams,8,1
Smith,Yastrzemski,4,22
Soto,Story,28,1
Soto,Swanson,28,0
Soto,Tatis,9,21
Soto,Tepera,28,0
Soto,Turner,28,2
Soto,Williams,28,1
Soto,Yastrzemski,26,3
Story,Swanson,8,1
Story,Tatis,1,29
Story,Tepera,8,1
Story,Turner,5,23
Story,Williams,8,1
Story,Yastrzemski,5,21
Swanson,Tatis,0,30
Swanson,Tepera,1,1
Swanson,Turner,0,27
Swanson,Williams,1,1
Swanson,Yastrzemski,0,24
Tatis,Tepera,30,0
Tatis,Turner,28,2
Tatis,Williams,30,0
Tatis,Yastrzemski,30,0
Tepera,Turner,1,27
Tepera,Williams,1,1
Tepera,Yastrzemski,1,24
Turner,Williams,27,0
Turner,Yastrzemski,13,15
Williams,Yastrzemski,0,24
