PlayerA,PlayerB,A>B,B>A
Craig,Heyward,4,3
Craig,Hill,4,3
Craig,Holliday,4,10
Craig,Jones,4,1
Craig,Kershaw,4,5
Craig,Kimbrel,2,17
Craig,LaRoche,1,19
Craig,McCutchen,0,32
Craig,Medlen,4,2
Craig,Molina,1,31
Craig,Montero,4,1
Craig,Pagan,4,1
Craig,Pence,4,1
Craig,Phillips,2,4
Craig,Posey,0,32
Craig,Prado,4,2
Craig,Ramirez,4,12
Craig,Ruiz,4,2
Craig,Soriano,4,3
Craig,Stanton,4,2
Craig,Votto,4,8
Craig,Wright,4,22
Craig,Zimmerman,4,1
Cueto,Desmond,1,6
Cueto,Dickey,0,6
Cueto,Gonzalez,1,2
Cueto,Harper,1,1
Cueto,Headley,0,28
Cueto,Heyward,1,3
Cueto,Hill,1,2
Cueto,Holliday,1,11
Cueto,Jones,1,1
Cueto,Kershaw,0,5
Cueto,Kimbrel,1,17
Cueto,LaRoche,1,19
Cueto,McCutchen,0,32
Cueto,Medlen,1,2
Cueto,Molina,0,31
Cueto,Montero,1,1
Cueto,Pagan,1,1
Cueto,Pence,1,1
Cueto,Phillips,1,5
Cueto,Posey,0,32
Cueto,Prado,1,3
Cueto,Ramirez,1,14
Cueto,Ruiz,1,2
Cueto,Soriano,1,3
Cueto,Stanton,1,2
Cueto,Votto,1,8
Cueto,Wright,0,22
Cueto,Zimmerman,1,2
Desmond,Dickey,6,6
Desmond,Gonzalez,6,2
Desmond,Harper,6,1
Desmond,Headley,2,27
Desmond,Heyward,6,2
Desmond,Hill,6,3
Desmond,Holliday,5,11
Desmond,Jones,6,1
Desmond,Kershaw,6,5
Desmond,Kimbrel,2,17
Desmond,LaRoche,4,19
Desmond,McCutchen,0,32
Desmond,Medlen,6,2
Desmond,Molina,0,31
Desmond,Montero,6,1
Desmond,Pagan,6,0
Desmond,Pence,6,1
Desmond,Phillips,5,5
Desmond,Posey,0,32
Desmond,Prado,6,3
Desmond,Ramirez,4,14
Desmond,Ruiz,6,2
Desmond,Soriano,6,3
Desmond,Stanton,6,2
Desmond,Votto,6,7
Desmond,Wright,3,20
Desmond,Zimmerman,6,2
Dickey,Gonzalez,6,2
Dickey,Harper,6,1
Dickey,Headley,0,28
Dickey,Heyward,6,2
Dickey,Hill,5,2
Dickey,Holliday,5,10
Dickey,Jones,6,1
Dickey,Kershaw,4,4
Dickey,Kimbrel,6,16
Dickey,LaRoche,4,19
Dickey,McCutchen,0,32
Dickey,Medlen,6,2
Dickey,Molina,0,31
Dickey,Montero,6,1
Dickey,Pagan,6,1
Dickey,Pence,6,1
Dickey,Phillips,6,5
Dickey,Posey,0,32
Dickey,Prado,6,3
Dickey,Ramirez,3,14
Dickey,Ruiz,6,2
Dickey,Soriano,6,3
Dickey,Stanton,6,1
Dickey,Votto,6,6
Dickey,Wright,2,21
Dickey,Zimmerman,6,2
Gonzalez,Harper,2,1
Gonzalez,Headley,2,28
Gonzalez,Heyward,2,3
Gonzalez,Hill,2,3
Gonzalez,Holliday,1,11
Gonzalez,Jones,2,1
Gonzalez,Kershaw,2,5
Gonzalez,Kimbrel,1,17
Gonzalez,LaRoche,2,19
Gonzalez,McCutchen,0,32
Gonzalez,Medlen,2,1
Gonzalez,Molina,1,30
Gonzalez,Montero,2,1
Gonzalez,Pagan,2,1
Gonzalez,Pence,2,1
Gonzalez,Phillips,1,4
Gonzalez,Posey,0,32
Gonzalez,Prado,2,3
Gonzalez,Ramirez,2,13
Gonzalez,Ruiz,2,2
Gonzalez,Soriano,2,2
Gonzalez,Stanton,2,2
Gonzalez,Votto,2,8
Gonzalez,Wright,1,22
Gonzalez,Zimmerman,1,2
Harper,Headley,1,28
Harper,Heyward,1,3
Harper,Hill,1,3
Harper,Holliday,1,11
Harper,Jones,1,1
Harper,Kershaw,1,5
Harper,Kimbrel,0,17
Harper,LaRoche,0,19
Harper,McCutchen,0,32
Harper,Medlen,0,2
Harper,Molina,0,31
Harper,Montero,1,1
Harper,Pagan,1,1
Harper,Pence,1,1
Harper,Phillips,1,5
Harper,Posey,0,32
Harper,Prado,1,3
Harper,Ramirez,0,14
Harper,Ruiz,1,2
Harper,Soriano,1,3
Harper,Stanton,1,2
Harper,Votto,1,8
Harper,Wright,1,22
Harper,Zimmerman,1,2
Headley,Heyward,28,1
Headley,Hill,28,0
Headley,Holliday,27,3
Headley,Jones,28,0
Headley,Kershaw,28,0
Headley,Kimbrel,22,8
Headley,LaRoche,20,10
Headley,McCutchen,0,32
Headley,Medlen,28,2
Headley,Molina,2,30
Headley,Montero,28,0
Headley,Pagan,28,0
Headley,Pence,28,0
Headley,Phillips,28,2
Headley,Posey,0,32
Headley,Prado,27,1
Headley,Ramirez,25,5
Headley,Ruiz,27,1
Headley,Soriano,27,2
Headley,Stanton,28,0
Headley,Votto,27,1
Headley,Wright,17,13
Headley,Zimmerman,28,1
Heyward,Hill,3,3
Heyward,Holliday,2,11
Heyward,Jones,3,0
Heyward,Kershaw,3,5
Heyward,Kimbrel,3,17
Heyward,LaRoche,0,19
Heyward,McCutchen,0,32
Heyward,Medlen,3,2
Heyward,Molina,0,31
Heyward,Montero,3,1
Heyward,Pagan,3,1
Heyward,Pence,3,1
Heyward,Phillips,3,5
Heyward,Posey,0,32
Heyward,Prado,3,3
Heyward,Ramirez,1,14
Heyward,Ruiz,3,2
Heyward,Soriano,3,3
Heyward,Stanton,3,2
Heyward,Votto,3,8
Heyward,Wright,0,22
Heyward,Zimmerman,3,2
Hill,Holliday,3,10
Hill,Jones,3,1
Hill,Kershaw,2,5
Hill,Kimbrel,2,17
Hill,LaRoche,2,19
Hill,McCutchen,0,32
Hill,Medlen,3,2
Hill,Molina,0,31
Hill,Montero,3,1
Hill,Pagan,3,1
Hill,Pence,3,1
Hill,Phillips,3,5
Hill,Posey,0,32
Hill,Prado,3,3
Hill,Ramirez,3,13
Hill,Ruiz,3,2
Hill,Soriano,3,3
Hill,Stanton,2,2
Hill,Votto,3,8
Hill,Wright,0,22
Hill,Zimmerman,3,2
Holliday,Jones,11,1
Holliday,Kershaw,11,5
Holliday,Kimbrel,9,15
Holliday,LaRoche,6,17
Holliday,McCutchen,1,31
Holliday,Medlen,11,2
Holliday,Molina,2,29
Holliday,Montero,11,1
Holliday,Pagan,11,1
Holliday,Pence,11,0
Holliday,Phillips,11,3
Holliday,Posey,0,32
Holliday,Prado,10,3
Holliday,Ramirez,7,12
Holliday,Ruiz,11,2
Holliday,Soriano,11,2
Holliday,Stanton,11,2
Holliday,Votto,10,7
Holliday,Wright,6,19
Holliday,Zimmerman,11,1
Jones,Kershaw,1,5
Jones,Kimbrel,1,17
Jones,LaRoche,0,19
Jones,McCutchen,0,32
Jones,Medlen,1,2
Jones,Molina,0,31
Jones,Montero,1,1
Jones,Pagan,1,1
Jones,Pence,1,1
Jones,Phillips,1,5
Jones,Posey,0,32
Jones,Prado,1,3
Jones,Ramirez,0,14
Jones,Ruiz,1,2
Jones,Soriano,1,3
Jones,Stanton,1,2
Jones,Votto,1,8
Jones,Wright,0,22
Jones,Zimmerman,1,2
Kershaw,Kimbrel,3,16
Kershaw,LaRoche,4,19
Kershaw,McCutchen,0,32
Kershaw,Medlen,5,2
Kershaw,Molina,0,31
Kershaw,Montero,5,1
Kershaw,Pagan,5,1
Kershaw,Pence,5,1
Kershaw,Phillips,5,5
Kershaw,Posey,0,32
Kershaw,Prado,5,3
Kershaw,Ramirez,5,14
Kershaw,Ruiz,5,1
Kershaw,Soriano,5,3
Kershaw,Stanton,5,1
Kershaw,Votto,4,6
Kershaw,Wright,2,21
Kershaw,Zimmerman,5,2
Kimbrel,LaRoche,11,15
Kimbrel,McCutchen,1,31
Kimbrel,Medlen,17,1
Kimbrel,Molina,1,30
Kimbrel,Montero,17,0
Kimbrel,Pagan,17,0
Kimbrel,Pence,17,1
Kimbrel,Phillips,17,2
Kimbrel,Posey,0,32
Kimbrel,Prado,16,3
Kimbrel,Ramirez,16,11
Kimbrel,Ruiz,17,0
Kimbrel,Soriano,17,3
Kimbrel,Stanton,16,2
Kimbrel,Votto,15,5
Kimbrel,Wright,14,14
Kimbrel,Zimmerman,17,1
LaRoche,McCutchen,0,32
LaRoche,Medlen,19,1
LaRoche,Molina,2,30
LaRoche,Montero,19,0
LaRoche,Pagan,19,1
LaRoche,Pence,19,0
LaRoche,Phillips,19,3
LaRoche,Posey,0,32
LaRoche,Prado,19,1
LaRoche,Ramirez,14,9
LaRoche,Ruiz,19,1
LaRoche,Soriano,19,1
LaRoche,Stanton,19,1
LaRoche,Votto,19,6
LaRoche,Wright,13,16
LaRoche,Zimmerman,19,1
McCutchen,Medlen,32,0
McCutchen,Molina,18,14
McCutchen,Montero,32,0
McCutchen,Pagan,32,0
McCutchen,Pence,32,0
McCutchen,Phillips,31,1
McCutchen,Posey,1,31
McCutchen,Prado,32,0
McCutchen,Ramirez,32,0
McCutchen,Ruiz,32,0
McCutchen,Soriano,32,0
McCutchen,Stanton,32,0
McCutchen,Votto,32,0
McCutchen,Wright,32,0
McCutchen,Zimmerman,31,1
Medlen,Molina,0,31
Medlen,Montero,2,1
Medlen,Pagan,2,1
Medlen,Pence,2,1
Medlen,Phillips,1,5
Medlen,Posey,0,32
Medlen,Prado,2,3
Medlen,Ramirez,2,12
Medlen,Ruiz,2,2
Medlen,Soriano,2,2
Medlen,Stanton,2,2
Medlen,Votto,2,8
Medlen,Wright,2,22
Medlen,Zimmerman,2,2
Molina,Montero,31,0
Molina,Pagan,31,0
Molina,Pence,31,0
Molina,Phillips,30,1
Molina,Posey,2,30
Molina,Prado,31,1
Molina,Ramirez,31,1
Molina,Ruiz,31,0
Molina,Soriano,31,0
Molina,Stanton,31,0
Molina,Votto,31,0
Molina,Wright,30,1
Molina,Zimmerman,30,2
Montero,Pagan,1,1
Montero,Pence,1,1
Montero,Phillips,1,5
Montero,Posey,0,32
Montero,Prado,1,3
Montero,Ramirez,1,14
Montero,Ruiz,1,2
Montero,Soriano,1,3
Montero,Stanton,1,2
Montero,Votto,1,8
Montero,Wright,0,22
Montero,Zimmerman,1,2
Pagan,Pence,1,1
Pagan,Phillips,1,5
Pagan,Posey,0,32
Pagan,Prado,1,3
Pagan,Ramirez,1,14
Pagan,Ruiz,1,2
Pagan,Soriano,1,3
Pagan,Stanton,1,2
Pagan,Votto,1,8
Pagan,Wright,0,22
Pagan,Zimmerman,1,2
Pence,Phillips,1,5
Pence,Posey,0,32
Pence,Prado,1,3
Pence,Ramirez,1,14
Pence,Ruiz,1,2
Pence,Soriano,0,3
Pence,Stanton,1,2
Pence,Votto,1,8
Pence,Wright,1,22
Pence,Zimmerman,1,2
Phillips,Posey,0,32
Phillips,Prado,5,3
Phillips,Ramirez,4,13
Phillips,Ruiz,5,2
Phillips,Soriano,5,2
Phillips,Stanton,5,2
Phillips,Votto,5,8
Phillips,Wright,5,21
Phillips,Zimmerman,4,2
Posey,Prado,32,0
Posey,Ramirez,32,0
Posey,Ruiz,32,0
Posey,Soriano,32,0
Posey,Stanton,32,0
Posey,Votto,32,0
Posey,Wright,32,0
Posey,Zimmerman,32,0
Prado,Ramirez,2,14
Prado,Ruiz,3,2
Prado,Soriano,2,3
Prado,Stanton,3,2
Prado,Votto,2,8
Prado,Wright,2,21
Prado,Zimmerman,3,1
Ramirez,Ruiz,14,2
Ramirez,Soriano,14,2
Ramirez,Stanton,14,2
Ramirez,Votto,14,5
Ramirez,Wright,8,19
Ramirez,Zimmerman,14,1
Ruiz,Soriano,2,3
Ruiz,Stanton,2,2
Ruiz,Votto,1,7
Ruiz,Wright,1,22
Ruiz,Zimmerman,2,2
Soriano,Stanton,3,2
Soriano,Votto,3,8
Soriano,Wright,3,21
Soriano,Zimmerman,3,2
Stanton,Votto,2,7
Stanton,Wright,2,20
Stanton,Zimmerman,2,2
Votto,Wright,3,21
Votto,Zimmerman,8,2
Wright,Zimmerman,21,2
